id_educ,Year,PrimaryClassEnrollment(%),SecondaryClassEnrollment(%),id_country
487,2009,104.833442687988,84.5305328369141,40
488,2010,102.609451293945,86.5508499145508,40
489,2011,100.956756591797,87.9736480712891,40
490,2012,100.182952880859,88.2476119995117,40
491,2013,100.703117370605,89.3531265258789,40
492,2014,100.152420043945,86.3795166015625,40
493,2015,98.3282089233398,85.2882614135742,40
494,2016,96.6901168823242,84.5575790405273,40
495,2006,,,41
496,2007,,,41
497,2008,,,41
498,2009,,,41
499,2010,,,41
500,2011,,,41
501,2012,,,41
502,2013,,,41
503,2014,,,41
504,2015,,,41
505,2016,,,41
506,2002,67.805793762207,11.8127899169922,42
507,2003,67.0858688354492,,42
508,2004,57.5731201171875,,42
509,2005,64.0921401977539,,42
510,2006,63.9466514587402,,42
511,2007,73.8008117675781,,42
512,2008,85.0197525024414,,42
513,2009,86.5974273681641,13.5654897689819,42
514,2010,89.1586608886719,,42
515,2011,89.811637878418,17.6720409393311,42
516,2012,90.1728668212891,17.5093307495117,42
517,2013,,,42
518,2014,,,42
519,2015,,,42
520,2016,105.667556762695,15.3568201065063,42
521,2002,69.9111633300781,13.4204397201538,43
522,2003,71.8149490356445,14.7958402633667,43
523,2004,75.2408065795898,15.1929903030396,43
524,2005,71.7937698364258,15.6698598861694,43
525,2006,71.1406707763672,16.0906105041504,43
526,2007,70.0270309448242,18.537109375,43
527,2008,78.0404663085938,20.9870491027832,43
528,2009,82.3842163085938,23.0401306152344,43
529,2010,82.4228210449219,22.6369209289551,43
530,2011,89.3197174072266,23.1182708740234,43
531,2012,93.711669921875,22.3800201416016,43
532,2013,101.13996887207,24.7556591033936,43
533,2014,102.74683380127,23.1315994262695,43
534,2015,92.7653274536133,22.5221996307373,43
535,2016,88.0968170166016,22.6831302642822,43
536,2002,105.24626159668,88.2572326660156,44
537,2003,103.899017333984,91.1319198608398,44
538,2004,107.679740905762,93.106689453125,44
539,2005,106.795318603516,95.4048080444336,44
540,2006,106.386123657227,96.1425704956055,44
541,2007,106.634986877441,95.568962097168,44
542,2008,106.429336547852,95.0621795654297,44
543,2009,104.632316589355,92.3711929321289,44
544,2010,101.367057800293,92.8026809692383,44
545,2011,100.44149017334,92.2592926025391,44
546,2012,99.9265823364258,90.1779403686523,44
547,2013,98.17578125,99.2485198974609,44
548,2014,98.0995712280273,99.4184494018555,44
549,2015,98.7030334472656,99.8874130249023,44
550,2016,99.7986297607422,99.6315994262695,44
551,2002,114.662307739258,59.986759185791,45
552,2003,118.948318481445,61.8509902954102,45
553,2004,,,45
554,2005,,,45
555,2006,105.474166870117,70.0199279785156,45
556,2007,107.893592834473,75.0220794677734,45
557,2008,109.653861999512,79.8158798217773,45
558,2009,109.362091064453,84.0127487182617,45
559,2010,107.45686340332,88.0304412841797,45
560,2011,105.906700134277,91.0833435058594,45
561,2012,105.233711242676,92.5681304931641,45
562,2013,103.87622833252,95.0299530029297,45
563,2014,99.2027893066406,,45
564,2015,99.3332290649414,,45
565,2016,100.853813171387,,45
566,2002,120.988273620605,72.6692428588867,48
567,2003,,,48
568,2004,125.021881103516,78.7301635742188,48
569,2005,127.504470825195,83.407958984375,48
570,2006,128.717788696289,87.7779769897461,48
571,2007,129.416748046875,91.6034622192383,48
572,2008,129.499893188477,93.9713973999023,48
573,2009,129.685424804688,99.2361831665039,48
574,2010,124.284606933594,102.020622253418,48
575,2011,120.519973754883,103.873680114746,48
576,2012,116.562362670898,99.8510208129883,48
577,2013,116.621467590332,100.338096618652,48
578,2014,113.746131896973,98.7615585327148,48
579,2015,113.562721252441,98.0919036865234,48
