"id_tour","id_pays","annee","inbound_arrival"
"273","75","2014","68000"
"274","76","2014","172000"
"275","78","2014","125000"
"276","79","2014","45000"
"277","80","2014","1067000"
"278","81","2014","14847000"
"279","82","2014","286000"
"280","84","2014","10130000"
"281","86","2014","108000"
"282","87","2014","640000"
"283","88","2014","1362000"
"284","89","2014","1448000"
"285","91","2014","12000"
"286","92","2014","7800"
"287","93","2014","106000"
"288","94","2014","145000"
"289","97","2014","271000"
"290","98","2014","8007000"
"291","99","2014","2878000"
"292","100","2014","190000"
"293","101","2014","2124000"
"294","102","2014","9963000"
"295","103","2014","882000"
"296","105","2014","4818000"
"297","107","2014","2215000"
"298","108","2014","31052000"
"299","109","2014","1147000"
"300","112","2014","1075000"
"301","113","2014","1471000"
"302","114","2014","918000"
"303","115","2014","3900"
"304","118","2014","72000"
"305","119","2014","36000"
"306","120","2014","60000"
"307","121","2014","539000"
"308","122","2014","450000"
"309","123","2014","87000"
"310","125","2014","56000"
"311","126","2014","59400"
"312","127","2014","650000"
"313","128","2014","768000"
"314","129","2014","4202000"
"315","131","2014","75000"
"316","132","2014","192000"
"317","133","2014","7469000"
"318","134","2014","315000"
"319","135","2014","42000"
"320","136","2014","1116000"
"321","137","2014","5500"
"322","138","2014","457000"
"323","139","2014","24000"
"324","140","2014","422000"
"325","142","2014","20241000"
"326","143","2014","17600"
"327","144","2014","32000"
"328","145","2014","233000"
"329","146","2014","165000"
"330","147","2014","136000"
"331","148","2014","17700"
"332","149","2014","2602000"
"333","150","2014","323000"
"334","151","2014","194000"
"335","152","2014","272000"
"336","154","2014","363000"
"337","155","2014","6574000"
"338","156","2014","86000"
"339","157","2014","1475000"
"340","158","2014","281000"
"341","159","2014","35000"
"342","160","2014","656000"
"343","161","2014","2200"
"344","130","2014","147000"
"345","163","2014","669000"
"346","164","2014","2880000"
"347","165","2014","279000"
"348","166","2014","378000"
"349","167","2014","53000"
"350","168","2014","220000"
"351","169","2014","345000"
"352","170","2014","42000"
"353","171","2014","438000"
"354","172","2014","479000"
"355","173","2014","1760000"
"356","175","2014","19215000"
"357","176","2014","9511000"
"358","177","2014","3131000"
"359","178","2014","309000"
"360","182","2014","304000"
"361","179","2014","2757000"
"362","180","2014","19457000"
"363","181","2014","104000"
"364","26","2014","10000"
"365","185","2014","79000"
"366","186","2014","231000"
"367","189","2014","60000"
"368","190","2014","68000"
"369","191","2014","28000"
"370","192","2014","6200"
"371","193","2014","3325000"
"372","194","2014","280000"
"373","195","2014","312000"
"374","195","2014","228000"
"375","196","2014","121000"
"376","197","2014","13800"
"377","198","2014","6070000"
"378","26","2014","8800"
"379","199","2014","460000"
"380","200","2014","903000"
"381","201","2014","732000"
"382","202","2014","11800"
"383","204","2014","4488000"
"384","207","2014","32971000"
"385","208","2014","403000"
"386","209","2014","29000"
"387","210","2014","43000"
"388","213","2014","2310000"
"389","214","2014","6946000"
"390","215","2014","815000"
"391","217","2014","1600"
"392","218","2014","285000"
"393","219","2014","6952000"
"394","221","2014","53000"
"395","223","2014","29000"
"396","224","2014","260000"
"397","225","2014","4120000"
"398","226","2014","7083000"
"399","227","2014","218000"
"400","228","2014","79000"
"401","229","2014","900"
"402","230","2014","160000"
"403","231","2014","3716000"
"404","232","2014","2315000"
"405","233","2014","21719000"
"406","234","2014","43318000"
"407","242","2014","454000"
"408","236","2014","2022000"
"409","238","2014","44000"
"410","239","2014","700000"
"411","240","2014","975000"
"412","245","2014","61000"
"413","246","2014","163000"
"414","247","2014","1363000"
"415","1","2015","1062000"
"416","3","2015","34000"
"417","4","2015","2347000"
"418","5","2015","9000"
"419","6","2015","39000"
"420","8","2015","220000"
"421","9","2015","2289000"
"422","10","2015","12000"
"423","11","2015","619000"
"424","12","2015","3825000"
"425","13","2015","17173000"
"426","14","2015","576000"
"427","15","2015","1598000"
"428","16","2015","1396000"
"429","17","2015","156000"
"430","18","2015","442000"
"431","19","2015","363000"
"432","20","2015","5560000"
"433","21","2015","131000"
"434","22","2015","138000"
"435","23","2015","387000"
"436","24","2015","4800"
"437","25","2015","284000"
"438","26","2015","59000"
"439","27","2015","115000"
"440","28","2015","521000"
"441","30","2015","1991000"
"442","241","2015","219000"
"443","32","2015","119000"
"444","33","2015","3466000"
"445","34","2015","124000"
"446","35","2015","34000"
"447","36","2015","220000"
"448","37","2015","100000"
"449","38","2015","16968000"
"450","39","2015","28000"
"451","40","2015","361000"
"452","41","2015","26000"
"453","42","2015","19000"
"454","43","2015","1540000"
"455","44","2015","20034000"
"456","47","2015","1399000"
"457","48","2015","23000"
"458","49","2015","37000"
"459","51","2015","48000"
"460","52","2015","785000"
"461","53","2015","1485000"
"462","54","2015","742000"
"463","55","2015","224000"
"464","56","2015","2100000"
"465","57","2015","3381000"
"466","50","2015","35000"
"467","59","2015","2125000"
"468","60","2015","21000"
"469","61","2015","60000"
"470","62","2015","1776000"
"471","220","2015","14000"
"472","64","2015","2871000"
"473","65","2015","235000"
"474","68","2015","530000"
"475","212","2015","300000"
"476","69","2015","103000"
"477","72","2015","318000"
"478","73","2015","1779000"
"479","74","2015","60033000"
"480","75","2015","68000"
"481","76","2015","172000"
"482","78","2015","125000"
"483","79","2015","45000"
"484","80","2015","1067000"
"485","81","2015","14847000"
"486","82","2015","286000"
"487","84","2015","10130000"
"488","86","2015","108000"
"489","87","2015","640000"
"490","88","2015","1362000"
"491","89","2015","1448000"
"492","91","2015","12000"
"493","92","2015","7800"
"494","93","2015","106000"
"495","94","2015","145000"
"496","97","2015","271000"
"497","98","2015","8007000"
"498","99","2015","2878000"
"499","100","2015","190000"
"500","101","2015","2124000"
"501","102","2015","9963000"
"502","103","2015","882000"
"503","105","2015","4818000"
"504","107","2015","2215000"
"505","108","2015","31052000"
"506","109","2015","1147000"
"507","112","2015","1075000"
"508","113","2015","1471000"
"509","114","2015","918000"
"510","115","2015","3900"
"511","118","2015","72000"
"512","119","2015","36000"
"513","120","2015","60000"
"514","121","2015","539000"
"515","122","2015","450000"
"516","123","2015","87000"
"517","125","2015","56000"
"518","126","2015","59400"
"519","127","2015","650000"
"520","128","2015","768000"
"521","129","2015","4202000"
"522","131","2015","75000"
"523","132","2015","192000"
"524","133","2015","7469000"
"525","134","2015","315000"
"526","135","2015","42000"
"527","136","2015","1116000"
"528","137","2015","5500"
"529","138","2015","457000"
"530","139","2015","24000"
"531","140","2015","422000"
"532","142","2015","20241000"
"533","143","2015","17600"
"534","144","2015","32000"
"535","145","2015","233000"
"536","146","2015","165000"
"537","147","2015","136000"
"538","148","2015","17700"
"539","149","2015","2602000"
"540","150","2015","323000"
"541","151","2015","194000"
"542","152","2015","272000"
"543","154","2015","363000"
"544","155","2015","6574000"
"545","156","2015","86000"
"546","157","2015","1475000"
"547","158","2015","281000"
"548","159","2015","35000"
"549","160","2015","656000"
"550","161","2015","2200"
"551","130","2015","147000"
"552","163","2015","669000"
"553","164","2015","2880000"
"554","165","2015","279000"
"555","166","2015","378000"
"556","167","2015","53000"
"557","168","2015","220000"
"558","169","2015","345000"
"559","170","2015","42000"
"560","171","2015","438000"
"561","172","2015","479000"
"562","173","2015","1760000"
"563","175","2015","19215000"
"564","176","2015","9511000"
"565","177","2015","3131000"
"566","178","2015","309000"
"567","182","2015","304000"
"568","179","2015","2757000"
"569","180","2015","19457000"
"570","181","2015","104000"
"571","26","2015","10000"
"572","185","2015","79000"
"573","186","2015","231000"
"574","189","2015","60000"
"575","190","2015","68000"
"576","191","2015","28000"
"577","192","2015","6200"
"578","193","2015","3325000"
"579","194","2015","280000"
"580","195","2015","312000"
"581","195","2015","228000"
"582","196","2015","121000"
"583","197","2015","13800"
"584","198","2015","6070000"
"585","26","2015","8800"
"586","199","2015","460000"
"587","200","2015","903000"
"588","201","2015","732000"
"589","202","2015","11800"
"590","204","2015","4488000"
"591","207","2015","32971000"
"592","208","2015","403000"
"593","209","2015","29000"
"594","210","2015","43000"
"595","213","2015","2310000"
"596","214","2015","6946000"
"597","215","2015","815000"
"598","217","2015","1600"
"599","218","2015","285000"
"600","219","2015","6952000"
"601","221","2015","53000"
"602","223","2015","29000"
"603","224","2015","260000"
"604","225","2015","4120000"
"605","226","2015","7083000"
"606","227","2015","218000"
"607","228","2015","79000"
"608","229","2015","900"
"609","230","2015","160000"
"610","231","2015","3716000"
"611","232","2015","2315000"
"612","233","2015","21719000"
"613","234","2015","43318000"
"614","242","2015","454000"
"615","236","2015","2022000"
"616","238","2015","44000"
"617","239","2015","700000"
"618","240","2015","975000"
"619","245","2015","61000"
"620","246","2015","163000"
"621","247","2015","1363000"
"622","1","2016","1062000"
"623","3","2016","34000"
"624","4","2016","2347000"
"625","5","2016","9000"
"626","6","2016","39000"
"627","8","2016","220000"
"628","9","2016","2289000"
"629","10","2016","12000"
"630","11","2016","619000"
"631","12","2016","3825000"
"632","13","2016","17173000"
"633","14","2016","576000"
"634","15","2016","1598000"
"635","16","2016","1396000"
"636","17","2016","156000"
"637","18","2016","442000"
"638","19","2016","363000"
"639","20","2016","5560000"
"640","21","2016","131000"
"641","22","2016","138000"
"642","23","2016","387000"
"643","24","2016","4800"
"644","25","2016","284000"
"645","26","2016","59000"
"646","27","2016","115000"
"647","28","2016","521000"
"648","30","2016","1991000"
"649","241","2016","219000"
"650","32","2016","119000"
"651","33","2016","3466000"
"652","34","2016","124000"
"653","35","2016","34000"
"654","36","2016","220000"
"655","37","2016","100000"
"656","38","2016","16968000"
"657","39","2016","28000"
"658","40","2016","361000"
"659","41","2016","26000"
"660","42","2016","19000"
"661","43","2016","1540000"
"662","44","2016","20034000"
"663","47","2016","1399000"
"664","48","2016","23000"
"665","49","2016","37000"
"666","51","2016","48000"
"667","52","2016","785000"
"668","53","2016","1485000"
"669","54","2016","742000"
"670","55","2016","224000"
"671","56","2016","2100000"
"672","57","2016","3381000"
"673","50","2016","35000"
"674","59","2016","2125000"
"675","60","2016","21000"
"676","61","2016","60000"
"677","62","2016","1776000"
"678","220","2016","14000"
"679","64","2016","2871000"
"680","65","2016","235000"
"681","68","2016","530000"
"682","212","2016","300000"
"683","69","2016","103000"
"684","72","2016","318000"
"685","73","2016","1779000"
"686","74","2016","60033000"
"687","75","2016","68000"
"688","76","2016","172000"
"689","78","2016","125000"
"690","79","2016","45000"
"691","80","2016","1067000"
"692","81","2016","14847000"
"693","82","2016","286000"
"694","84","2016","10130000"
"695","86","2016","108000"
"696","87","2016","640000"
"697","88","2016","1362000"
"698","89","2016","1448000"
"699","91","2016","12000"
"700","92","2016","7800"
"701","93","2016","106000"
"702","94","2016","145000"
"703","97","2016","271000"
"704","98","2016","8007000"
"705","99","2016","2878000"
"706","100","2016","190000"
"707","101","2016","2124000"
"708","102","2016","9963000"
"709","103","2016","882000"
"710","105","2016","4818000"
"711","107","2016","2215000"
"712","108","2016","31052000"
"713","109","2016","1147000"
"714","112","2016","1075000"
"715","113","2016","1471000"
"716","114","2016","918000"
"717","115","2016","3900"
"718","118","2016","72000"
"719","119","2016","36000"
"720","120","2016","60000"
"721","121","2016","539000"
"722","122","2016","450000"
"723","123","2016","87000"
"724","125","2016","56000"
"725","126","2016","59400"
"726","127","2016","650000"
"727","128","2016","768000"
"728","129","2016","4202000"
"729","131","2016","75000"
"730","132","2016","192000"
"731","133","2016","7469000"
"732","134","2016","315000"
"733","135","2016","42000"
"734","136","2016","1116000"
"735","137","2016","5500"
"736","138","2016","457000"
"737","139","2016","24000"
"738","140","2016","422000"
"739","142","2016","20241000"
"740","143","2016","17600"
"741","144","2016","32000"
"742","145","2016","233000"
"743","146","2016","165000"
"744","147","2016","136000"
"745","148","2016","17700"
"746","149","2016","2602000"
"747","150","2016","323000"
"748","151","2016","194000"
"749","152","2016","272000"
"750","154","2016","363000"
"751","155","2016","6574000"
"752","156","2016","86000"
"753","157","2016","1475000"
"754","158","2016","281000"
"755","159","2016","35000"
"756","160","2016","656000"
"757","161","2016","2200"
"758","130","2016","147000"
"759","163","2016","669000"
"760","164","2016","2880000"
"761","165","2016","279000"
"762","166","2016","378000"
"763","167","2016","53000"
"764","168","2016","220000"
"765","169","2016","345000"
"766","170","2016","42000"
"767","171","2016","438000"
"768","172","2016","479000"
"769","173","2016","1760000"
"770","175","2016","19215000"
"771","176","2016","9511000"
"772","177","2016","3131000"
"773","178","2016","309000"
"774","182","2016","304000"
"775","179","2016","2757000"
"776","180","2016","19457000"
"777","181","2016","104000"
"778","26","2016","10000"
"779","185","2016","79000"
"780","186","2016","231000"
"781","189","2016","60000"
"782","190","2016","68000"
"783","191","2016","28000"
"784","192","2016","6200"
"785","193","2016","3325000"
"786","194","2016","280000"
"787","195","2016","312000"
"788","195","2016","228000"
"789","196","2016","121000"
"790","197","2016","13800"
"791","198","2016","6070000"
