id_sante,id_country,Year,Morts,Morts_estimées,Naissances,Naissances_estimées,Period life expectancy at birth - Sex: all - Age: 0
0,0,1950,290972.0,,383985.0,,28.0
1,0,1951,288752.0,,391002.0,,28.0
2,0,1952,288059.0,,397663.0,,28.0
3,0,1953,287712.0,,404666.0,,29.0
4,0,1954,289189.0,,410428.0,,29.0
5,0,1955,286725.0,,417650.0,,30.0
6,0,1956,286654.0,,425071.0,,30.0
7,0,1957,286113.97,,432044.0,,31.0
8,0,1958,285911.0,,439867.0,,32.0
9,0,1959,285500.0,,447510.0,,32.0
10,0,1960,286159.0,,456418.0,,33.0
11,0,1961,286818.0,,465920.0,,33.0
12,0,1962,288056.0,,476486.0,,34.0
13,0,1963,289745.0,,487782.0,,34.0
14,0,1964,291215.0,,499081.0,,34.0
15,0,1965,292987.0,,510721.0,,35.0
16,0,1966,294993.0,,523768.97,,35.0
17,0,1967,296952.0,,536916.0,,36.0
18,0,1968,299051.0,,550849.0,,36.0
19,0,1969,301153.0,,564969.0,,37.0
20,0,1970,302998.03,,578135.0,,37.0
21,0,1971,305182.0,,593459.0,,38.0
22,0,1972,306798.0,,607433.0,,38.0
23,0,1973,308381.0,,623433.0,,39.0
24,0,1974,310341.0,,640572.0,,40.0
25,0,1975,311727.0,,655576.0,,40.0
26,0,1976,312570.0,,670354.0,,41.0
27,0,1977,312222.0,,684795.0,,41.0
28,0,1978,329013.0,,698108.0,,40.0
29,0,1979,348735.0,,710483.0,,39.0
30,0,1980,338526.0,,703929.0,,40.0
31,0,1981,315307.0,,658773.0,,40.0
32,0,1982,308039.0,,571255.0,,38.0
33,0,1983,294923.0,,558710.0,,38.0
34,0,1984,358182.97,,563440.0,,33.0
35,0,1985,362220.0,,590687.0,,34.0
36,0,1986,285998.03,,596068.0,,39.0
37,0,1987,280336.0,,594693.0,,40.0
38,0,1988,237449.0,,595844.0,,44.0
39,0,1989,232518.0,,613672.0,,45.0
40,0,1990,234647.0,,637076.0,,46.0
41,0,1991,229891.0,,639838.0,,47.0
42,0,1992,228005.0,,668128.0,,48.0
43,0,1993,218356.0,,759621.0,,51.0
44,0,1994,242610.0,,851696.0,,51.0
45,0,1995,245793.0,,899076.0,,53.0
46,0,1996,247403.0,,932409.0,,53.0
47,0,1997,251885.02,,961674.0,,54.0
48,0,1998,266055.0,,985909.0,,53.0
49,0,1999,252505.0,,1013252.0,,55.0
50,0,2000,253804.0,,1036525.0,,55.0
51,0,2001,242473.0,,1006562.0,,56.0
52,0,2002,239161.0,,1015202.0,,56.0
53,0,2003,243573.0,,1069727.0,,57.0
54,0,2004,244435.0,,1095372.0,,58.0
55,0,2005,241932.0,,1097038.0,,58.0
56,0,2006,245586.0,,1120880.0,,59.0
57,0,2007,245809.0,,1135656.0,,59.0
58,0,2008,235284.0,,1126525.0,,60.0
59,0,2009,237450.0,,1158017.0,,60.0
60,0,2010,237640.0,,1181113.0,,61.0
61,0,2011,235724.0,,1202456.0,,61.0
62,0,2012,239042.0,,1243843.0,,62.0
63,0,2013,240239.0,,1274030.0,,62.0
64,0,2014,246289.0,,1300107.0,,63.0
65,0,2015,254689.0,,1331758.0,,63.0
66,0,2016,254007.0,,1344010.0,,63.0
67,0,2017,261083.98,,1362270.0,,63.0
68,0,2018,267164.0,,1382424.0,,63.0
69,0,2019,267421.0,,1405919.0,,64.0
70,0,2020,295555.0,,1429983.0,,63.0
71,0,2021,320101.0,,1453685.0,,62.0
72,0,2022,243197.0,,1462654.0,,
73,0,2023,240296.0,,1469029.0,,
74,0,2024,,243181.98,,1492956.0,
75,0,2025,,245867.0,,1507838.0,
76,0,2026,,248524.0,,1520756.0,
77,0,2027,,251815.0,,1539697.0,
78,0,2028,,254756.0,,1554635.0,
79,0,2029,,257556.0,,1560603.0,
80,0,2030,,261696.98,,1576405.0,
81,0,2031,,265766.0,,1593559.0,
82,0,2032,,270294.0,,1608835.0,
83,0,2033,,274775.0,,1623191.0,
84,0,2034,,279858.0,,1644283.0,
85,0,2035,,284249.0,,1656173.0,
86,0,2036,,289133.0,,1667402.0,
87,0,2037,,294473.0,,1676947.0,
88,0,2038,,300068.0,,1677662.0,
89,0,2039,,305848.0,,1684713.0,
90,0,2040,,312499.0,,1700106.0,
91,0,2041,,319484.0,,1709246.0,
92,0,2042,,326584.0,,1720301.0,
93,0,2043,,333698.0,,1728236.0,
94,0,2044,,341192.0,,1741359.0,
95,0,2045,,349009.0,,1750865.0,
96,0,2046,,357524.0,,1765924.0,
97,0,2047,,366340.0,,1778232.0,
98,0,2048,,375372.0,,1791287.0,
99,0,2049,,384384.0,,1799474.0,
100,0,2050,,394685.0,,1811144.0,
101,0,2051,,404301.0,,1817284.0,
102,0,2052,,413750.0,,1821208.0,
103,0,2053,,424094.0,,1830909.0,
104,0,2054,,434899.0,,1840348.0,
105,0,2055,,446396.0,,1850759.0,
106,0,2056,,457820.0,,1860635.0,
107,0,2057,,470078.0,,1870982.0,
108,0,2058,,482411.0,,1880394.0,
109,0,2059,,494586.0,,1886608.0,
110,0,2060,,506974.0,,1889830.0,
111,0,2061,,519990.0,,1891503.0,
112,0,2062,,532863.0,,1891686.0,
113,0,2063,,546552.0,,1896166.0,
114,0,2064,,561253.0,,1898122.0,
115,0,2065,,576046.0,,1906320.0,
116,0,2066,,591711.0,,1912670.0,
117,0,2067,,606783.0,,1909255.0,
118,0,2068,,623147.0,,1908345.0,
119,0,2069,,639775.0,,1908739.0,
120,0,2070,,656714.0,,1909734.0,
121,0,2071,,674112.0,,1911412.0,
122,0,2072,,691064.0,,1909678.0,
123,0,2073,,708015.0,,1907113.0,
124,0,2074,,725811.0,,1910085.0,
125,0,2075,,743365.94,,1909651.0,
126,0,2076,,761404.0,,1904112.0,
127,0,2077,,779589.0,,1901489.0,
128,0,2078,,797275.0,,1899027.0,
129,0,2079,,814733.0,,1895702.0,
130,0,2080,,832547.0,,1898699.0,
131,0,2081,,849219.0,,1896198.0,
132,0,2082,,866720.0,,1891074.0,
133,0,2083,,883997.0,,1885882.0,
134,0,2084,,901131.0,,1881892.0,
135,0,2085,,918371.0,,1881811.0,
136,0,2086,,935427.0,,1879254.0,
137,0,2087,,951451.0,,1873799.0,
138,0,2088,,968456.0,,1872115.0,
139,0,2089,,984872.0,,1867655.0,
140,0,2090,,1001677.0,,1862532.0,
141,0,2091,,1018428.0,,1858796.0,
142,0,2092,,1034541.0,,1854173.0,
143,0,2093,,1051258.0,,1849146.0,
144,0,2094,,1067592.0,,1843534.0,
145,0,2095,,1084223.0,,1838628.0,
146,0,2096,,1099780.0,,1834483.0,
147,0,2097,,1114439.0,,1829429.0,
148,0,2098,,1130145.0,,1825504.0,
149,0,2099,,1145241.0,,1819805.0,
150,0,2100,,1161692.0,,1813187.0,
151,2,1950,29043.0,,49038.0,,45.0
152,2,1951,28978.0,,50620.0,,45.0
153,2,1952,28827.0,,52059.0,,46.0
154,2,1953,28918.0,,54672.0,,47.0
155,2,1954,29069.0,,57222.0,,48.0
156,2,1955,29082.0,,59468.0,,49.0
157,2,1956,28607.0,,60611.0,,50.0
158,2,1957,27791.0,,61585.0,,51.0
159,2,1958,27152.0,,63963.0,,52.0
160,2,1959,26650.0,,66222.0,,53.0
161,2,1960,26197.0,,67661.0,,54.0
162,2,1961,25646.0,,68432.0,,56.0
163,2,1962,24161.0,,68104.0,,57.0
164,2,1963,23053.0,,67809.0,,58.0
165,2,1964,22121.0,,66992.0,,59.0
166,2,1965,21358.0,,66005.0,,60.0
167,2,1966,20775.0,,66107.0,,61.0
168,2,1967,20433.0,,67941.0,,62.0
169,2,1968,20173.0,,70565.0,,63.0
170,2,1969,19894.0,,72414.0,,64.0
171,2,1970,19342.0,,72754.0,,65.0
172,2,1971,18919.0,,73875.0,,66.0
173,2,1972,18588.0,,74682.0,,66.0
174,2,1973,18315.0,,74894.0,,67.0
175,2,1974,18160.0,,75465.0,,68.0
176,2,1975,18072.0,,76181.0,,68.0
177,2,1976,18031.0,,75646.0,,69.0
178,2,1977,18056.0,,75564.0,,69.0
179,2,1978,18135.0,,74860.0,,69.0
180,2,1979,18405.0,,73862.0,,70.0
181,2,1980,18112.0,,73190.0,,70.0
182,2,1981,17994.0,,73879.0,,71.0
183,2,1982,17942.0,,75657.0,,71.0
184,2,1983,17932.0,,76817.0,,71.0
185,2,1984,17974.0,,78610.0,,72.0
186,2,1985,18034.0,,80086.0,,72.0
187,2,1986,17987.998,,81241.0,,72.0
188,2,1987,18015.0,,82687.0,,72.0
189,2,1988,18154.0,,84224.0,,73.0
190,2,1989,18341.0,,85355.0,,73.0
191,2,1990,18311.0,,85490.0,,73.0
192,2,1991,18140.0,,84095.0,,73.0
193,2,1992,17960.0,,82030.0,,74.0
194,2,1993,17748.0,,79305.0,,74.0
195,2,1994,17750.0,,77976.0,,74.0
196,2,1995,17755.0,,75805.0,,74.0
197,2,1996,17832.0,,71875.0,,75.0
198,2,1997,18866.0,,67055.0,,74.0
199,2,1998,17918.0,,62946.0,,75.0
200,2,1999,17874.0,,58947.0,,75.0
201,2,2000,17793.0,,55449.0,,75.0
202,2,2001,17710.002,,52243.0,,76.0
203,2,2002,17835.002,,48844.0,,76.0
204,2,2003,18013.0,,48693.0,,76.0
205,2,2004,17924.0,,45549.0,,76.0
206,2,2005,17729.0,,42642.0,,77.0
207,2,2006,17433.0,,39589.0,,77.0
208,2,2007,16958.0,,37603.0,,78.0
209,2,2008,16707.0,,36542.0,,78.0
210,2,2009,16943.0,,36502.0,,78.0
211,2,2010,17734.0,,36236.0,,78.0
212,2,2011,18518.0,,36120.0,,78.0
213,2,2012,19584.0,,37445.0,,78.0
214,2,2013,20412.0,,38198.0,,78.0
215,2,2014,21010.0,,37956.0,,78.0
216,2,2015,21000.0,,36033.0,,79.0
217,2,2016,21126.0,,34407.0,,79.0
218,2,2017,21372.0,,33086.0,,79.0
219,2,2018,21344.0,,31542.0,,79.0
220,2,2019,21559.0,,31033.0,,79.0
221,2,2020,26072.0,,30258.0,,77.0
222,2,2021,29244.998,,29955.0,,76.0
223,2,2022,24626.0,,29139.0,,
224,2,2023,23427.0,,28803.0,,
225,2,2024,,23607.0,,28283.0,
226,2,2025,,23932.0,,27433.0,
227,2,2026,,24237.0,,26604.0,
228,2,2027,,24548.0,,25865.0,
229,2,2028,,24855.998,,25115.0,
230,2,2029,,25163.0,,24373.0,
231,2,2030,,25497.0,,23617.0,
232,2,2031,,25823.0,,22890.0,
233,2,2032,,26129.0,,22177.0,
234,2,2033,,26445.0,,21494.0,
235,2,2034,,26765.0,,20791.0,
236,2,2035,,27077.0,,20152.0,
237,2,2036,,27391.0,,19555.0,
238,2,2037,,27703.0,,18981.0,
239,2,2038,,28046.0,,18487.0,
240,2,2039,,28400.0,,18064.0,
241,2,2040,,28700.0,,17703.0,
242,2,2041,,29005.0,,17422.0,
243,2,2042,,29320.0,,17197.0,
244,2,2043,,29614.0,,17006.0,
245,2,2044,,29852.0,,16829.0,
246,2,2045,,30077.0,,16696.0,
247,2,2046,,30280.0,,16573.0,
248,2,2047,,30425.0,,16384.0,
249,2,2048,,30552.0,,16191.999,
250,2,2049,,30630.002,,15948.0,
251,2,2050,,30645.0,,15660.0,
252,2,2051,,30640.0,,15337.0,
253,2,2052,,30591.0,,15026.0,
254,2,2053,,30509.0,,14662.0,
255,2,2054,,30414.0,,14301.0,
256,2,2055,,30291.0,,13955.0,
257,2,2056,,30158.0,,13619.0,
258,2,2057,,29956.0,,13332.0,
259,2,2058,,29778.0,,13059.0,
260,2,2059,,29579.0,,12787.0,
261,2,2060,,29414.998,,12504.0,
262,2,2061,,29237.0,,12233.0,
263,2,2062,,29100.0,,11987.0,
264,2,2063,,28951.0,,11723.0,
265,2,2064,,28844.0,,11490.0,
266,2,2065,,28744.0,,11242.0,
267,2,2066,,28692.0,,11018.0,
268,2,2067,,28677.0,,10799.0,
269,2,2068,,28705.0,,10585.0,
270,2,2069,,28769.002,,10403.0,
271,2,2070,,28881.0,,10223.0,
272,2,2071,,28994.0,,10075.0,
273,2,2072,,29144.002,,9923.0,
274,2,2073,,29318.0,,9798.0,
275,2,2074,,29510.0,,9705.0,
276,2,2075,,29713.0,,9602.0,
277,2,2076,,29940.0,,9539.0,
278,2,2077,,30153.0,,9476.0,
279,2,2078,,30332.0,,9414.0,
280,2,2079,,30500.0,,9368.0,
281,2,2080,,30616.002,,9304.0,
282,2,2081,,30674.0,,9253.0,
283,2,2082,,30694.0,,9161.0,
284,2,2083,,30656.0,,9072.0,
285,2,2084,,30533.0,,8970.0,
286,2,2085,,30347.0,,8861.0,
287,2,2086,,30092.0,,8768.0,
288,2,2087,,29784.0,,8636.0,
289,2,2088,,29417.0,,8510.0,
290,2,2089,,28963.0,,8370.0,
291,2,2090,,28439.0,,8233.0,
292,2,2091,,27869.0,,8109.0,
293,2,2092,,27262.002,,7989.0,
294,2,2093,,26616.002,,7873.0,
295,2,2094,,25997.0,,7749.0,
296,2,2095,,25345.0,,7639.0,
297,2,2096,,24731.0,,7531.0,
298,2,2097,,24099.0,,7421.0,
299,2,2098,,23529.0,,7334.0,
300,2,2099,,22998.0,,7248.0,
301,2,2100,,22511.0,,7147.0,
302,3,1950,203871.0,,456352.0,,42.0
303,3,1951,207930.0,,466128.0,,42.0
304,3,1952,212635.0,,475687.0,,43.0
305,3,1953,216943.0,,486150.0,,43.0
306,3,1954,242855.0,,497370.0,,40.0
307,3,1955,245923.0,,508524.0,,40.0
308,3,1956,250408.0,,519034.97,,40.0
309,3,1957,255012.0,,529482.0,,40.0
310,3,1958,259919.0,,541079.0,,40.0
311,3,1959,264529.0,,549569.0,,41.0
312,3,1960,269350.0,,559939.0,,41.0
313,3,1961,274322.0,,570791.0,,41.0
314,3,1962,293599.0,,577509.0,,39.0
315,3,1963,268215.0,,583861.0,,43.0
316,3,1964,275366.0,,588100.0,,43.0
317,3,1965,282083.0,,593286.0,,43.0
318,3,1966,285289.0,,594913.0,,43.0
319,3,1967,288986.0,,605282.0,,43.0
320,3,1968,292500.0,,617064.0,,43.0
321,3,1969,295320.0,,629861.0,,43.0
322,3,1970,296800.0,,643374.0,,43.0
323,3,1971,296685.0,,652748.0,,44.0
324,3,1972,294999.0,,663182.0,,44.0
325,3,1973,292266.0,,675003.0,,45.0
326,3,1974,288290.0,,687801.0,,46.0
327,3,1975,283169.0,,700970.0,,47.0
328,3,1976,284776.0,,724981.0,,48.0
329,3,1977,281561.0,,746973.0,,49.0
330,3,1978,270981.0,,762849.0,,50.0
331,3,1979,256661.02,,780536.0,,52.0
332,3,1980,239384.0,,799359.0,,53.0
333,3,1981,215364.0,,810522.0,,55.0
334,3,1982,198832.0,,819265.0,,57.0
335,3,1983,187307.0,,828462.0,,60.0
336,3,1984,177394.0,,833869.0,,62.0
337,3,1985,167328.0,,839496.0,,64.0
338,3,1986,159290.02,,820921.0,,65.0
339,3,1987,153352.0,,798654.0,,66.0
340,3,1988,148758.0,,785976.0,,67.0
341,3,1989,146103.0,,774645.0,,67.0
342,3,1990,147150.0,,759522.0,,67.0
343,3,1991,149453.0,,766307.0,,68.0
344,3,1992,152828.0,,780107.0,,68.0
345,3,1993,156225.0,,767514.0,,68.0
346,3,1994,166593.0,,761045.0,,67.0
347,3,1995,166118.0,,699241.0,,67.0
348,3,1996,165326.0,,648953.0,,69.0
349,3,1997,163274.0,,613429.0,,69.0
350,3,1998,163224.0,,589139.0,,69.0
351,3,1999,158630.0,,592808.0,,70.0
352,3,2000,157897.0,,604906.0,,70.0
353,3,2001,157331.0,,607972.0,,71.0
354,3,2002,154929.0,,606306.0,,71.0
355,3,2003,156843.0,,631106.0,,71.0
356,3,2004,154796.0,,663545.0,,72.0
357,3,2005,156629.0,,699801.0,,72.0
358,3,2006,158850.0,,739665.0,,72.0
359,3,2007,161813.0,,782007.0,,73.0
360,3,2008,164346.0,,826387.0,,73.0
361,3,2009,167000.98,,858476.0,,74.0
362,3,2010,169289.0,,888644.0,,74.0
363,3,2011,171899.0,,913717.0,,74.0
364,3,2012,175212.0,,965845.0,,74.0
365,3,2013,178301.0,,980492.0,,75.0
366,3,2014,182163.0,,1021803.0,,75.0
367,3,2015,185877.98,,1032935.06,,76.0
368,3,2016,189812.0,,1039209.0,,76.0
369,3,2017,194263.0,,1042868.06,,76.0
370,3,2018,198389.0,,1022803.0,,76.0
371,3,2019,202652.02,,1012181.0,,76.0
372,3,2020,263726.0,,987851.0,,74.0
373,3,2021,222033.0,,957511.0,,76.0
374,3,2022,209276.0,,931867.0,,
375,3,2023,214261.0,,905981.0,,
376,3,2024,,216165.02,,881823.0,
377,3,2025,,220314.0,,855432.0,
378,3,2026,,224898.0,,832197.0,
379,3,2027,,229855.0,,811548.0,
380,3,2028,,235192.0,,794567.0,
381,3,2029,,240675.0,,781454.0,
382,3,2030,,246661.0,,771716.0,
383,3,2031,,252971.0,,764881.0,
384,3,2032,,259829.98,,761645.0,
385,3,2033,,266864.0,,762903.0,
386,3,2034,,274360.0,,768066.0,
387,3,2035,,282032.0,,774693.0,
388,3,2036,,289924.0,,785171.0,
389,3,2037,,297982.0,,795522.0,
390,3,2038,,306155.0,,808529.0,
391,3,2039,,314583.0,,821833.0,
392,3,2040,,322953.0,,835074.0,
393,3,2041,,331767.0,,846594.0,
394,3,2042,,340505.0,,857664.0,
395,3,2043,,349760.0,,867391.0,
396,3,2044,,358893.0,,875493.0,
397,3,2045,,368168.0,,879153.0,
398,3,2046,,377317.0,,880961.0,
399,3,2047,,386557.0,,879290.0,
400,3,2048,,395744.0,,875128.0,
401,3,2049,,405236.0,,867599.0,
402,3,2050,,414867.0,,859208.0,
403,3,2051,,424670.0,,849065.0,
404,3,2052,,434249.0,,835997.0,
405,3,2053,,443829.0,,823037.0,
406,3,2054,,453355.0,,808681.0,
407,3,2055,,462946.0,,794706.0,
408,3,2056,,472756.0,,779618.0,
409,3,2057,,482641.0,,766489.0,
410,3,2058,,492243.0,,753933.0,
411,3,2059,,501806.0,,742956.0,
412,3,2060,,511215.0,,732255.0,
413,3,2061,,520351.0,,724500.0,
414,3,2062,,529713.0,,717914.0,
415,3,2063,,538554.0,,713428.0,
416,3,2064,,547122.0,,710885.0,
417,3,2065,,554775.0,,709644.0,
418,3,2066,,562334.0,,710198.0,
419,3,2067,,569915.0,,710823.0,
420,3,2068,,576847.0,,711731.0,
421,3,2069,,583116.0,,714321.0,
422,3,2070,,588254.0,,717013.0,
423,3,2071,,593084.0,,719098.0,
424,3,2072,,597322.0,,720935.0,
425,3,2073,,601366.0,,723411.0,
426,3,2074,,603630.0,,724145.0,
427,3,2075,,605744.0,,725002.0,
428,3,2076,,607401.0,,724237.0,
429,3,2077,,608644.0,,722566.0,
430,3,2078,,609398.0,,719335.0,
431,3,2079,,609343.0,,715828.0,
432,3,2080,,609014.0,,710789.0,
433,3,2081,,608449.0,,704945.0,
434,3,2082,,607178.0,,697539.0,
435,3,2083,,606361.0,,690174.0,
436,3,2084,,605920.0,,682166.0,
437,3,2085,,605716.0,,673833.0,
438,3,2086,,605786.0,,665389.0,
439,3,2087,,606484.0,,657274.0,
440,3,2088,,608148.0,,649737.0,
441,3,2089,,610812.0,,642453.0,
442,3,2090,,614081.0,,634865.0,
443,3,2091,,618726.0,,628597.0,
444,3,2092,,624427.0,,622334.0,
445,3,2093,,631506.0,,617242.0,
446,3,2094,,639150.0,,612928.0,
447,3,2095,,647305.0,,608714.0,
448,3,2096,,656300.0,,605453.0,
449,3,2097,,665846.0,,602593.0,
450,3,2098,,676880.0,,601183.0,
451,3,2099,,687457.0,,599061.0,
452,3,2100,,698466.0,,598006.0,
453,4,1950,189.00002,,845.0,,61.0
454,4,1951,184.0,,868.0,,61.0
455,4,1952,178.0,,858.0,,62.0
456,4,1953,173.00002,,847.0,,61.0
457,4,1954,171.0,,839.0,,62.0
458,4,1955,168.0,,834.0,,62.0
459,4,1956,162.0,,830.0,,63.0
460,4,1957,157.0,,836.0,,63.0
461,4,1958,154.0,,845.0,,63.0
462,4,1959,149.0,,847.0,,64.0
463,4,1960,146.0,,835.0,,65.0
464,4,1961,142.0,,848.0,,65.0
465,4,1962,142.0,,878.0,,66.0
466,4,1963,142.0,,916.0,,66.0
467,4,1964,140.0,,955.0,,66.0
468,4,1965,147.0,,975.0,,66.0
469,4,1966,234.00002,,986.0,,59.0
470,4,1967,155.0,,991.0,,66.0
471,4,1968,158.0,,991.0,,66.0
472,4,1969,160.00002,,994.0,,66.0
473,4,1970,160.00002,,994.0,,67.0
474,4,1971,158.0,,997.0,,67.0
475,4,1972,153.00002,,986.0,,67.0
476,4,1973,151.00002,,986.0,,67.0
477,4,1974,150.0,,988.0,,68.0
478,4,1975,149.0,,993.0,,68.0
479,4,1976,148.0,,1006.00006,,68.0
480,4,1977,149.0,,1028.0,,68.0
481,4,1978,147.0,,1051.0,,69.0
482,4,1979,150.0,,1068.0,,69.0
483,4,1980,151.00002,,1085.0,,69.0
484,4,1981,158.0,,1115.0,,69.0
485,4,1982,160.0,,1149.0,,69.0
486,4,1983,161.0,,1181.0,,69.0
487,4,1984,163.0,,1238.0,,70.0
488,4,1985,168.0,,1303.0,,70.0
489,4,1986,168.0,,1373.0,,70.0
490,4,1987,171.0,,1446.0,,71.0
491,4,1988,184.0,,1535.0,,70.0
492,4,1989,195.00002,,1645.0,,70.0
493,4,1990,205.00002,,1741.0,,70.0
494,4,1991,211.00002,,1808.0,,71.0
495,4,1992,217.0,,1846.0,,71.0
496,4,1993,219.00002,,1894.0,,71.0
497,4,1994,223.0,,1826.0,,71.0
498,4,1995,224.0,,1731.0,,71.0
499,4,1996,228.0,,1664.0,,71.0
500,4,1997,233.00002,,1643.0,,71.0
501,4,1998,242.0,,1649.0,,71.0
502,4,1999,248.00002,,1660.0,,71.0
503,4,2000,248.0,,1662.0,,71.0
504,4,2001,254.00002,,1643.0,,71.0
505,4,2002,252.99998,,1624.0,,71.0
506,4,2003,255.0,,1624.0,,71.0
507,4,2004,252.99998,,1618.0,,72.0
508,4,2005,256.0,,1561.0,,72.0
509,4,2006,262.0,,1467.0,,72.0
510,4,2007,263.0,,1374.0,,72.0
511,4,2008,266.0,,1319.0,,72.0
512,4,2009,301.0,,1276.0,,70.0
513,4,2010,267.0,,1235.0,,72.0
514,4,2011,268.0,,1196.0,,72.0
515,4,2012,278.0,,1159.0,,72.0
516,4,2013,284.0,,1120.0,,72.0
517,4,2014,287.0,,1086.0,,72.0
518,4,2015,293.0,,1048.0,,73.0
519,4,2016,301.0,,1000.0,,72.0
520,4,2017,302.00003,,939.0,,72.0
521,4,2018,304.00003,,876.0,,72.0
522,4,2019,308.0,,819.0,,72.0
523,4,2020,315.0,,779.0,,72.0
524,4,2021,320.00003,,770.0,,73.0
525,4,2022,331.0,,750.0,,
526,4,2023,329.0,,731.0,,
527,4,2024,,337.0,,701.0,
528,4,2025,,341.0,,678.0,
529,4,2026,,346.00003,,657.0,
530,4,2027,,349.0,,639.0,
531,4,2028,,359.99997,,624.0,
532,4,2029,,362.0,,612.0,
533,4,2030,,368.0,,603.0,
534,4,2031,,376.0,,598.0,
535,4,2032,,385.0,,595.0,
536,4,2033,,392.0,,594.0,
537,4,2034,,398.0,,596.0,
538,4,2035,,404.0,,599.0,
539,4,2036,,405.0,,602.0,
540,4,2037,,409.0,,603.0,
541,4,2038,,421.0,,603.0,
542,4,2039,,423.0,,601.0,
543,4,2040,,427.00003,,599.0,
544,4,2041,,430.0,,594.0,
545,4,2042,,435.0,,587.0,
546,4,2043,,434.0,,581.0,
547,4,2044,,439.0,,575.0,
548,4,2045,,443.00003,,568.0,
549,4,2046,,448.0,,560.0,
550,4,2047,,450.00003,,550.0,
551,4,2048,,454.0,,539.0,
552,4,2049,,454.0,,527.0,
553,4,2050,,458.0,,512.0,
554,4,2051,,458.0,,498.0,
555,4,2052,,453.0,,483.0,
556,4,2053,,455.0,,468.0,
557,4,2054,,454.0,,454.0,
558,4,2055,,452.0,,440.0,
559,4,2056,,449.0,,429.0,
560,4,2057,,444.0,,418.0,
561,4,2058,,443.0,,409.0,
562,4,2059,,442.0,,402.0,
563,4,2060,,440.0,,396.0,
564,4,2061,,431.0,,391.0,
565,4,2062,,428.0,,388.0,
566,4,2063,,425.0,,385.0,
567,4,2064,,420.0,,384.0,
568,4,2065,,414.0,,384.0,
569,4,2066,,403.0,,385.0,
570,4,2067,,405.0,,387.0,
571,4,2068,,400.0,,389.0,
572,4,2069,,395.0,,390.0,
573,4,2070,,390.00003,,391.0,
574,4,2071,,383.00003,,392.0,
575,4,2072,,380.0,,393.0,
576,4,2073,,375.0,,393.0,
577,4,2074,,373.0,,392.0,
578,4,2075,,368.0,,391.0,
579,4,2076,,367.0,,389.0,
580,4,2077,,362.00003,,387.0,
581,4,2078,,359.0,,384.0,
582,4,2079,,356.0,,380.0,
583,4,2080,,356.0,,375.0,
584,4,2081,,354.0,,370.0,
585,4,2082,,357.0,,365.0,
586,4,2083,,353.0,,359.0,
587,4,2084,,357.0,,353.0,
588,4,2085,,357.0,,348.0,
589,4,2086,,361.0,,342.0,
590,4,2087,,366.0,,336.0,
591,4,2088,,370.0,,331.0,
592,4,2089,,379.0,,327.0,
593,4,2090,,385.0,,322.0,
594,4,2091,,387.0,,317.0,
595,4,2092,,396.0,,314.0,
596,4,2093,,405.0,,311.0,
597,4,2094,,410.0,,308.0,
598,4,2095,,417.0,,307.0,
599,4,2096,,422.0,,305.0,
600,4,2097,,432.0,,305.0,
601,4,2098,,437.0,,304.0,
602,4,2099,,436.0,,304.0,
603,4,2100,,438.0,,305.0,
604,5,1950,62.000004,,92.0,,65.0
605,5,1951,60.000004,,98.0,,64.0
606,5,1952,60.000004,,92.0,,67.0
607,5,1953,59.000004,,89.0,,68.0
608,5,1954,58.000004,,89.0,,69.0
609,5,1955,60.000004,,98.0,,69.0
610,5,1956,59.000004,,111.0,,69.0
611,5,1957,60.000004,,128.0,,69.0
612,5,1958,60.000004,,147.0,,71.0
613,5,1959,60.000004,,168.0,,71.0
614,5,1960,61.000004,,184.0,,72.0
615,5,1961,62.000004,,201.0,,72.0
616,5,1962,63.0,,219.0,,72.0
617,5,1963,62.000004,,241.0,,72.0
618,5,1964,63.0,,268.0,,73.0
619,5,1965,66.0,,289.0,,73.0
620,5,1966,72.00001,,311.0,,73.0
621,5,1967,74.0,,330.0,,73.0
622,5,1968,76.00001,,345.0,,74.0
623,5,1969,78.0,,364.0,,73.0
624,5,1970,85.0,,388.0,,74.0
625,5,1971,90.0,,421.0,,74.0
626,5,1972,93.0,,464.0,,75.0
627,5,1973,97.0,,488.0,,75.0
628,5,1974,98.00001,,514.0,,75.0
629,5,1975,101.0,,504.0,,75.0
630,5,1976,104.0,,494.0,,75.0
631,5,1977,113.00001,,494.0,,76.0
632,5,1978,118.0,,496.0,,76.0
633,5,1979,123.0,,507.00003,,76.0
634,5,1980,125.0,,551.0,,77.0
635,5,1981,136.0,,572.0,,77.0
636,5,1982,145.0,,577.0,,78.0
637,5,1983,160.0,,554.0,,77.0
638,5,1984,177.0,,547.0,,78.0
639,5,1985,192.0,,560.0,,77.0
640,5,1986,209.0,,574.0,,78.0
641,5,1987,231.0,,599.0,,78.0
642,5,1988,244.0,,612.0,,78.0
643,5,1989,267.0,,649.0,,78.0
644,5,1990,273.0,,649.0,,78.0
645,5,1991,292.0,,698.0,,78.0
646,5,1992,301.0,,779.0,,80.0
647,5,1993,331.0,,803.0,,79.0
648,5,1994,355.00003,,831.0,,83.0
649,5,1995,341.0,,820.0,,79.0
650,5,1996,346.0,,814.0,,80.0
651,5,1997,367.0,,832.0,,81.0
652,5,1998,384.0,,852.0,,79.0
653,5,1999,394.0,,867.0,,81.0
654,5,2000,405.0,,758.0,,81.0
